judge,venue,type,description,evidence,type_norm
gpt-5.4,iclr2025_scope,Faked Experimental Results,"The supplementary section claims detailed ablation numbers that conflict with the actual ablation outputs in the provided code summaries. For example, the paper says removing MSE drops CDCS only to about 0.68, but the corresponding ablation summary reports different and contradictory behavior in related metrics across domains and extreme loss differences. The paper presents a clean narrative and exact figure-based values that are not faithfully aligned with the recorded outputs.","Paper supplementary: ""ranking-only plateaus at ≈ 0.68 while the full model reaches ≈ 0.82."" In ablation_summary.json for ""No MSE Loss Component"": `""CDCS"": {""BASELINE"": 0.8276, ""NO_MSE"": 0.6723}` and other metrics show highly inconsistent behavior, e.g. AG News Spearman becomes 0.9082 without ranking loss in a different ablation, while the paper describes a much simpler monotonic degradation narrative.",Faked Experimental Results
gpt-5.4,iclr2025_scope,Nonexistent Citations,"At least one cited work appears nonexistent or not identifiable as written. The reference list includes 'DynamicKV (Zhou et al., 2024)' in the idea/related-work description, but no corresponding citation entry exists in the paper references, and the provided materials do not substantiate that such a paper exists. This indicates citation hallucination or at minimum unsupported citation insertion.","idea.md: ""Existing KV cache compression methods like FastGen (Ge et al., 2023), DynamicKV (Zhou et al., 2024), and ChunkKV (Liu et al., 2025)..."" But the paper's reference section contains no Zhou et al. 2024 entry for DynamicKV.",Nonexistent Citations
gpt-5.4,iclr2025_scope,Mathematical Errors,"The paper introduces the Cross-Domain Consistency Score (CDCS) as 'the harmonic mean of per-domain Spearman correlations penalized by their coefficient of variation,' but this quantity is mathematically ill-defined for general Spearman correlations because Spearman can be zero or negative, making the harmonic mean unstable or undefined. The code avoids this by filtering to only positive scores, which is not disclosed in the paper's definition. Therefore the mathematical definition in the paper is incomplete and incorrect as stated.","Paper: ""We define Cross-Domain Consistency Score (CDCS) as the harmonic mean of per-domain Spearman correlations penalized by their coefficient of variation."" Code: `scores = np.array([s for s in spearman_scores if s > 0])` before computing the harmonic mean in `compute_cdcs`, showing the paper omits a necessary restriction.",Mathematical Errors
gpt-5.4,iclr2025_scsl,Nonexistent Citations,"The paper cites several references that are highly likely nonexistent or incorrectly specified. In particular, 'Kunin et al., 2025' is cited as 'Alternating gradient flows: A theory of feature learning in two-layer neural networks' with arXiv id abs/2506.06489 and year 2025, which is inconsistent with the workshop submission context and appears fabricated relative to the provided codebase. The citation 'CNC (Zhang et al., 2022)' is also mismatched to the reference 'Correct-n-contrast', suggesting either an incorrect acronym or an invented citation shorthand. Additionally, 'Distributionally robust neural networks. 2020.' for Sagawa et al. is incomplete and not a valid bibliographic entry.","Paper: 'Recent work on feature learning theory (Kunin et al., 2025) establishes that different features are learned at different rates.' References: 'Daniel Kunin ... Alternating gradient flows: A theory of feature learning in two-layer neural networks. ArXiv, abs/2506.06489, 2025.' Also: 'CNC (Zhang et al., 2022)' and reference 'Michael Zhang ... Correct-n-contrast: A contrastive approach for improving robustness to spurious correlations. pp. 26484–26516, 2022.'",Nonexistent Citations
gpt-5.4,iclr2025_scsl,Faked Experimental Results,"The main quantitative claims in the paper do not match the actual experiment outputs in the supplied code summaries. The paper claims LVS improves worst-group accuracy on Colored CIFAR-10 by +10 points (50.0% to 60.0%), but the code's ablation summary for the implemented method shows LVS actually hurts worst-group accuracy on Colored CIFAR-10 (56.72% ERM to 50.25% LVS, i.e. -6.47 points). Thus the paper reports experimental outcomes inconsistent with the recorded results.","Paper Table 1: 'Colored CIFAR-10 ... ERM 50.0 LVS 60.0 +10.0'. Code (ablation_summary.json, Random Neuron Classification Baseline): 'ERM Worst-Group Accuracy' for colored_cifar10 = 56.72, 'LVS Worst-Group Accuracy' = 50.25, 'LVS Worst-Group Improvement over ERM' = -6.47.",Faked Experimental Results
gpt-5.4,iclr2025_scsl,Faked Experimental Results,"The paper states dataset-level effect sizes that do not match the available recorded outputs from the code. For example, Table 1 reports Colored MNIST separations of plateau=4.29, initial=2.56, final=5.06 and Colored Fashion-MNIST separations of 2.52, 1.98, 3.07, but the code summaries report different values for the implemented runs (e.g., Colored MNIST plateau 4.923, initial 2.5287, final 5.7583; Colored Fashion-MNIST plateau 2.4468, initial 2.1745, final 3.5131). The paper appears to present invented or altered metrics rather than those produced by the experiment artifacts.","Paper Table 1: 'Colored MNIST 4.29 2.56 5.06 ...'; 'Colored Fashion-MNIST 2.52 1.98 3.07 ...'. Code (ablation_summary.json): Colored MNIST plateau=4.923, initial=2.5287, final=5.7583; Colored Fashion-MNIST plateau=2.4468, initial=2.1745, final=3.5131.",Faked Experimental Results
gpt-5.4,iclr2025_scsl,Faked Experimental Results,"The paper claims extensive ablations 'detailed in Appendix' for layer choice, batch size, and clustering methods, including specific findings such as 'standard deviation-based thresholds failing entirely due to the non-Gaussian distribution of velocity signatures' and specific phase/layer comparisons. However, the main experiment code corresponding to the paper does not implement these appendix analyses; they appear only in separate summary artifacts and even there some outputs contradict the main paper's narrative. The appendix figures and numeric claims therefore are not substantiated as part of the reported paper experiment.","Paper: 'We conducted extensive ablations examining layer choice, batch size, and clustering methods (detailed in Appendix).' Main code file provided for the paper does not exist as a single implementation matching the appendix; instead there are disparate ablation summaries with differing results. Example contradiction from ablation summary: CIFAR-10 LVS under random-neuron baseline experiment is worse than ERM, not better.",Faked Experimental Results
gpt-5.4,iclr2025_scsl,Hallucinated Methodology,"The paper claims to identify 'spurious neurons' and 'core neurons' and to plot them as red vs blue in Figure 1 as if these were validated semantic groups. In the actual code, these groups are not identified using any ground-truth spurious-feature annotation or causal probe; they are produced purely by unsupervised K-means clustering on gradient-derived features, and then the cluster with earlier plateau epoch is simply labeled 'spurious'. Thus the paper overstates what was actually established: the code clusters neurons by dynamics, but does not verify that one cluster truly corresponds to spurious features.",Paper: 'spurious neurons (red) show rapid gradient decay ... core neurons (blue) maintain substantially higher gradient activity.' Method section: 'The cluster with earlier mean plateau epoch is labeled as “spurious.”' Code: 'spurious_cluster = np.argmin(cluster_plateau_means); spurious_neurons = labels == spurious_cluster' in cluster_neurons_by_velocity.,Hallucinated Methodology
gpt-5.4,iclr2025_scsl,Mathematical Errors,"The methodology description in the paper gives malformed or incorrect equations for the initial and final velocity computations. The notation is corrupted and mathematically inconsistent, e.g. 'v_i^init = 5[1] 5_t=1 g_i[t]' and 'v_i^final = 101 - Tt = T − 9 g_i[t]'. These are not valid formulas. The underlying code computes simple means over the first 5 and last 10 epochs, but the equations in the paper are erroneous as written.","Paper Method: 'Initial velocity: vi[init] = 5[1] 5 t=1 [g]i[t], Final velocity: vi[final] = 101 - Tt = T − 9 [g]i[t]'. Code: 'features[i, 0] = grad_history[:5, i].mean()' and 'features[i, 1] = grad_history[-10:, i].mean()'.",Mathematical Errors
gpt-5.4,iclr2025_scsl,Faked Experimental Results,"The paper states 'All experiments are run with 3 random seeds, and we report mean values' and that all reported separations achieve p < 0.001. The supplied experiment code for the core runs generally fixes a single seed (typically 42) and does not perform 3-seed averaging or t-tests in the main reported implementation. Therefore the paper's claims about seed-averaging and statistical significance are unsupported by the provided code artifacts.","Paper: 'All experiments are run with 3 random seeds, and we report mean values. Statistical significance of separation is assessed using two-sample t-tests, with all reported separations achieving p < 0.001.' Code repeatedly sets a single seed, e.g. 'torch.manual_seed(config.get(""seed"", 42)); np.random.seed(config.get(""seed"", 42))' with config containing 'seed': 42, and no t-test computation in the main experiment implementation.",Faked Experimental Results
gpt-5.4,iclr2025_verifai,Nonexistent Citations,"The paper contains numerous unresolved placeholder citations such as “(?)” and “(??)” instead of real references, while still making concrete claims about prior work. In addition, some cited system names appear dubious or unsupported by the provided materials (e.g., “Goedel-Prover-V2”, “Leanabell-Prover-V2”, “Goedel-Prover”). Because the references section is empty, these citations are not verifiable and functionally amount to nonexistent citations in the paper as submitted.","Examples from the paper: “systems like GPT-f ( ? ), DeepSeek-Prover ( ? ), and Goedel-Prover ( ? )...” ; “Goedel-Prover-V2 ( ? ) and Leanabell-Prover-V2 ( ? ) use PPO ( ? )...” ; “REFERENCES” followed by no actual bibliography entries.",Nonexistent Citations
gpt-5.4,iclr2025_verifai,Hallucinated Methodology,"The paper frames the work as about neural theorem proving with verifier-guided reinforcement learning and Lean 4 proof errors, but the actual code does not implement theorem proving, Lean 4 interaction, proof assistants, or RL. Instead, it builds a synthetic 8-class classification task over random 64-dimensional feature vectors with labels determined by injected signals or hashes of text from unrelated datasets. This is a major mismatch between the claimed methodology and the implemented one.","Paper claim: “Neural theorem provers have achieved remarkable progress through verifierguided reinforcement learning...” and “We define eight error categories motivated by common Lean 4 verification failures...”

Code reality from multiple experiment scripts: `features = np.random.randn(64).astype(np.float32)`; `error_cat = hash(text) % NUM_ERROR_CATEGORIES`; model is `self.error_classifier = nn.Linear(hidden_dim // 2, num_categories)`; training optimizes classification loss on `error_category`, not proof generation or RL.",Hallucinated Methodology
gpt-5.4,iclr2025_verifai,Hallucinated Methodology,"The paper states that ETCL uses input features 'including error category embeddings' and that ablation removing those features causes performance collapse. The code does not include explicit error-category embeddings as model inputs. Instead, the synthetic feature generator directly injects label information into feature dimensions by boosting slices based on the class index. This is not the same methodology as described; it is direct signal leakage through handcrafted features.","Paper: “The encoder maps input features (including error category embeddings) to a classification head...” and “When error category features are removed from the input, validation accuracy collapses...”

Code: in `generate_synthetic_proof_data`, `features[error_cat * 8 : (error_cat + 1) * 8] += 2.0`; in `process_huggingface_dataset`, `features[error_cat * 8 : (error_cat + 1) * 8] += 1.0`; the model forward pass only consumes `x` and ignores `error_labels` except as an unused argument.",Hallucinated Methodology
gpt-5.4,iclr2025_verifai,Hallucinated Methodology,"The paper claims evaluation on GSM8K, SciQ, and WinoGrande as 'mathematical reasoning benchmarks' for ETCL proof-error categorization. In the code, these datasets are not used for their original tasks; their text is merely hashed to generate synthetic class labels and random features. Thus the reported methodology of applying proof-error taxonomy learning to these benchmarks is inaccurate.","Paper: “We evaluate on: (1) Synthetic ... (2) GSM8K: grade school math; (3) SciQ: science questions; and (4) WinoGrande: commonsense reasoning.”

Code: `text = str(item.get(...))`; `np.random.seed(hash(text) % (2**31))`; `features = np.random.randn(64).astype(np.float32)`; `error_cat = hash(text) % NUM_ERROR_CATEGORIES`.",Hallucinated Methodology
gpt-5.4,iclr2025_verifai,Faked Experimental Results,"The paper reports specific figures and ablation conclusions (Figure 1, Figure 2, Figure 3, Table 1, Figures 4–8) as if they were coherent results from one study. However, the provided code consists of many separate ablation scripts with inconsistent outcomes across runs, and there is no single experiment in the code producing the exact collection of numbers claimed in the paper. Some headline numbers in the paper do not align with the available metrics in the code summaries.","Paper: “GSM8K (84.8% vs 84.3%), SciQ (85.5% vs 83.3%), and WinoGrande (87.5% vs 87.5%).”

But the curriculum ablation summary reports different values: `Validation Accuracy (with_curriculum)` gsm8k 0.805, sciq 0.875, winogrande 0.8425; `Validation Accuracy (no_curriculum)` gsm8k 0.8175, sciq 0.875, winogrande 0.845. Other ablations also show different endpoint accuracies, with no code artifact matching the exact paper numbers.",Faked Experimental Results
gpt-5.4,iclr2025_verifai,Faked Experimental Results,"The paper’s 'signal injection ablation' claims that removing category features causes validation accuracy to collapse to random chance (~12.5%) across all real-world datasets. While the codebase contains a no-signal ablation, it is not a clean removal of an input embedding as described in the paper, and the reported training accuracies in that ablation remain very high above chance (around 0.51–0.59), revealing a different setup than the paper suggests. The paper overstates and mischaracterizes what was tested.","Paper: “When error category features are removed from the input, validation accuracy collapses to random chance (~12.5% for 8 classes)...”

Code summary for `No Error Category Signal Injection`: `Validation Accuracy (NO_SIGNAL)` synthetic 0.116, gsm8k 0.13, sciq 0.12, winogrande 0.145, but `Training Accuracy (NO_SIGNAL)` remains synthetic 0.511, gsm8k 0.5687, sciq 0.58, winogrande 0.5881, indicating a different phenomenon than simply removing an input feature.",Faked Experimental Results
gpt-5.4,iclr2025_verifai,Mathematical Errors,"The curriculum-weight formula in the paper is presented as if ETCL gradually transitions to uniform sampling by 0.6T epochs, but the formula as written does not in fact become uniform at that point; it leaves category-dependent offsets determined by rank. This is a mismatch between the mathematical claim and the formula itself.","Paper: “This prioritizes frequent errors early, gradually transitioning to uniform sampling.” with formula `wc(t) = 1 + (1 − rank(c)/|C|) · (1 − t/(0.6T))`.
At `t = 0.6T`, this becomes `wc(t)=1`, but for `t > 0.6T` the expression as written would continue decreasing below 1 unless implicitly clipped; in code they use `progress = min(1.0, (epoch + 1) / (total_epochs * 0.6))` and `base_weight = 1.0 + (1.0 - rank / len(sorted_cats)) * (1.0 - progress)`, which clips progress, but the paper’s standalone formula omits this clipping detail.",Mathematical Errors
gpt-5.4,iclr2025_wsl,Nonexistent Citations,"Several cited works appear to be fabricated or at least are not supported by the provided code/materials and are suspicious as references. In particular, multiple future-dated arXiv papers from 2025–2026 are cited as established prior work, including specific titles/authors that are not verifiable from the submission context. This is especially problematic because the paper builds its related-work narrative on them.","Paper references include: ""Saumya Gupta, Scott Biggs, Moritz Laber, Zohair Shafi, R. Walters, and Ayan Paul. Deepweightflow: Re-basined flow matching for generating neural network weights. ArXiv, abs/2601.05052, 2026."", ""Xiao Shou, Yanna Ding, and Jianxi Gao. Gradient flow matching for learning update dynamics in neural network training. ArXiv, abs/2505.20221, 2025."", and mentions in text such as ""while some recent work models weight trajectories (Shou et al., 2025; Gupta et al., 2026)"".",Nonexistent Citations
gpt-5.4,iclr2025_wsl,Faked Experimental Results,"The paper reports many ablation results that are not supported by the supplied code for this paper instance. The provided code contains many separate ablation experiment summaries, but the paper presents a single coherent set of results and figures (e.g., normalization causing complete failure to 0.00, feature reduction to 0.13, shuffled checkpoints nearly matching ordered, single-checkpoint baseline 0.53, positional encoding and bidirectional LSTM ablations) without corresponding executable evidence in one consistent experiment. In particular, some reported numbers directly conflict with the code summaries.","Paper claims: ""removing normalization causes complete failure (ρ = 0.00)"", ""reducing features from 8 to 2 per layer drops correlation from 0.84 to 0.13"", ""shuffled checkpoints achieving comparable performance"", and Figure 7: ""Adding positional encoding improves Spearman correlation from 0.795 to 0.879."" But code summary for positional encoding shows the opposite direction labels: ""Transformer with Positional Encoding"" test Spearman = 0.8787, ""Transformer without Positional Encoding"" = 0.795. The paper's Figure 7 wording does not match the main text's ordered/shuffled narrative cleanly, and no single experiment script in the provided code reproduces the exact paper figure set and values together.",Faked Experimental Results
gpt-5.4,iclr2025_wsl,Faked Experimental Results,"The main reported result for the LSTM Pearson correlation is inconsistent with the provided experiment output. The paper states LSTM Pearson = 0.848 in Figure 1, but the closest matching code summary for the same combined-dataset setup reports LSTM test Pearson = 0.916346.","Paper Figure 1 caption: ""Transformer achieves Spearman ρ = 0.929 vs. LSTM’s ρ = 0.795, with Transformer also achieving higher Pearson correlation (0.898 vs. 0.848)."" Code in ablation_summary.json (dropout ablation baseline): ""LSTM Test Pearson Correlation ... with_dropout final_value: 0.916346"" and ""Transformer Test Pearson Correlation ... with_dropout final_value: 0.821169"".",Faked Experimental Results
gpt-5.4,iclr2025_wsl,Hallucinated Methodology,"The paper describes a concise experimental methodology centered on statistical checkpoint embeddings plus LSTM/Transformer forecasting, but the codebase reveals shifting experiment definitions and inconsistent terminology. Some summaries describe the method as ""Curve-to-Final prediction"", ""Curriculum Training Framework"", or ""Curriculum Transfer Function"" rather than checkpoint trajectory forecasting, and mention components like a learned embedding approach that are absent from the actual provided experiment scripts. This indicates the paper overstates a stable, implemented methodology that the code does not consistently realize.","Code summaries contain conflicting descriptions such as: ""The main research objective is to implement a comprehensive CTF (Curve-to-Final prediction) system..."", ""The research implements a comprehensive CTF (Curriculum Training Framework) system..."", and ""The main objective is implementing a comprehensive Curriculum Training Framework (CTF) system..."" while the actual code largely uses only handcrafted statistical features via functions like `extract_weight_features` and not a learned checkpoint encoder.",Hallucinated Methodology
gpt-5.4,iclr2025_wsl,Faked Experimental Results,"The paper presents polished per-dataset and combined results as if they came from a single controlled experiment, but the supplied code indicates extensive post hoc ablation fishing across many variants, with multiple conflicting best numbers across runs. The paper selects one narrative (Transformer 0.929, LSTM 0.795, CIFAR-10 per-dataset 0.86, etc.) while omitting contradictory nearby results from the same repository context, suggesting cherry-picked or synthesized reporting rather than faithful reporting of one executed experiment.",Examples from code summaries include: fixed-architecture ablation reporting LSTM 0.900 and Transformer 0.700; no-attention ablation reporting feedforward-only 0.8787 > attention 0.8452; no-checkpoint-trajectory ablation reporting Transformer 0.9289 and LSTM 0.795; normalization ablation reporting Transformer 0.8787 and LSTM 0.795; scheduler ablation reporting Transformer 0.9121. The paper nonetheless presents a single streamlined result set without clarifying this instability or selection process.,Faked Experimental Results
grok-4.3,iclr2025_bi_align,Nonexistent Citations,"The paper contains numerous placeholder citations (e.g., **??**, **?**, **??**) that do not correspond to any real academic papers. These are not valid references and appear to be hallucinated or left unresolved during generation.","Multiple instances throughout the paper, including in the Introduction ('**??**', '**?**'), Related Work ('**?**', '**??**'), and Discussion ('**?**').",Nonexistent Citations
grok-4.3,iclr2025_data_problems,Nonexistent Citations,"The paper contains numerous placeholder citations marked as '**?**' throughout the text (e.g., in the introduction, related work, and method sections). These represent references to academic papers that are not provided or do not exist in the reference list, which only contains a single real citation (Goodfellow et al., 2016).","Multiple instances such as: 'recent work has revealed that the influence of training samples varies dramatically across different phases of training—samples crucial during early learning may become redundant later ( **?** ).', 'Influence functions ( **?** ) and TracIn ( **?** )', and similar placeholders in sections 1, 2, and 4.",Nonexistent Citations
grok-4.3,iclr2025_scope,Mathematical Errors,"The importance definition equation in Section 3 is malformed and incomplete, rendering the mathematical formulation invalid.","yi = H 1 ·T ′ - Hh =1 - t>i [α] t,i [(] [h][)]. Our goal is to predict",Mathematical Errors
grok-4.3,iclr2025_scope,Faked Experimental Results,"Reported metrics (e.g., Spearman 0.884/0.838/0.828, CDCS 0.825, Top-K gaps) do not match actual experiment outputs from provided code and ablation summaries, which show different values and heavy reliance on synthetic data.","Paper claims specific results on WikiText-2/AG News/CodeSearchNet; code shows mismatched numbers, synthetic KV focus, and varying CDCS ~0.80-0.83 across seeds.",Faked Experimental Results
grok-4.3,iclr2025_scsl,Faked Experimental Results,"The paper fabricates positive experimental outcomes that contradict the actual code and results. The paper claims +10% worst-group accuracy improvement on Colored CIFAR-10 and consistent gains across datasets, but the provided experimental code and ablation summaries show LVS often yields zero, negligible, or negative improvements (e.g., -6.47% on CIFAR-10 in one ablation, near-zero or negative deltas on MNIST/Fashion-MNIST). Tables (e.g., Table 1 with +10.0 on CIFAR-10) and claims of 'substantial +10% improvement' are fabricated.","In ablation_summary.json and best_solution files, LVS Worst-Group Improvement over ERM for colored_cifar10 is frequently negative (e.g., -6.47, -0.52) or zero; ERM often outperforms LVS. Paper text states '+10% worst-group improvement on Colored CIFAR-10' and 'LVS yields +10% worst-group improvement' which directly contradicts code outputs.",Faked Experimental Results
grok-4.3,iclr2025_scsl,Nonexistent Citations,"Several citations appear fabricated or unverifiable, including future-dated works like Kunin et al. (2025) and others with implausible details (e.g., 'Trans. Mach. Learn. Res.' entries with mismatched years/pages).","References section lists 'Daniel Kunin et al. Alternating gradient flows... ArXiv abs/2506.06489, 2025' and similar entries (e.g., Huh et al. 2023/2021 mismatch) that do not correspond to real, findable papers.",Nonexistent Citations
grok-4.3,iclr2025_verifai,Hallucinated Methodology,"The paper claims to perform neural theorem proving experiments using Lean 4 verifier feedback, error taxonomies from formal proofs, and curriculum learning on proof errors. However, the provided code implements a completely unrelated toy classification task: random 64-dim feature vectors are generated from text hashing or procedural noise, with 8 synthetic error categories injected as feature biases. The model is a simple MLP classifier on these features, not a theorem prover or proof generator. No Lean 4, no actual proofs, no verifier feedback, and no mathematical reasoning occurs.","Code in ProofErrorDataset, generate_synthetic_proof_data, process_huggingface_dataset, ImprovedETCLModel (MLP encoder + classifier), train_model_improved, and ablation scripts. All datasets (synthetic/gsm8k/sciq/winogrande) are turned into 8-class error category classification with injected features; no theorem proving logic.",Hallucinated Methodology
grok-4.3,iclr2025_verifai,Faked Experimental Results,"Reported metrics (e.g., GSM8K 84.8% vs 84.3%, SciQ 85.5% vs 83.3%, generalization gaps, ablation tables) do not correspond to the actual experiments. The code produces different loss/accuracy curves and the task is classification accuracy on 8 synthetic classes, not theorem proving success rates or proof repair.","Figures 1-3, Table 1, and main results section claim specific validation accuracies and gaps on GSM8K/SciQ/WinoGrande. Code shows validation accuracies ~0.84-0.87 on the classification task with different dynamics (e.g., label smoothing ablations, curriculum effects) and no matching numbers or task.",Faked Experimental Results
grok-4.3,iclr2025_verifai,Nonexistent Citations,"Multiple citations are placeholders (GPT-f (?), DeepSeek-Prover (?), Goedel-Prover (?), miniF2F (?), PutnamBench (?), Lean 4 (?), etc.) or fabricated references that do not correspond to real papers.","Introduction, Related Work, and Experiments sections contain repeated **?** placeholders and non-standard citations (e.g., Goedel-Prover-V2, Leanabell-Prover-V2, APOLLO) that do not resolve to verifiable academic works.",Nonexistent Citations
grok-4.3,iclr2025_wsl,Nonexistent Citations,"Multiple references cite papers with future publication years (2025, 2026) and arXiv IDs that do not correspond to real, verifiable publications. These appear fabricated to support the related work section.","References include: 'Damian Falk et al. A model zoo of vision transformers. ArXiv, abs/2504.10231, 2025a.', 'Saumya Gupta et al. Deepweightflow... ArXiv, abs/2601.05052, 2026.', 'Xiao Shou et al. Gradient flow matching... ArXiv, abs/2505.20221, 2025.', and similar entries with 2025/2026 dates.",Nonexistent Citations
